drugbank_id,interactant_id,name,organism,known_action
DB01326,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01326,BE0003645,Organic anion transporter 3,Humans,unknown
DB01326,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB01326,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB01327,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB01327,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01327,BE0003645,Organic anion transporter 3,Humans,unknown
DB01327,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB01329,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01329,BE0003645,Organic anion transporter 3,Humans,unknown
DB01329,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB01329,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB01332,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01332,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01332,BE0003645,Organic anion transporter 3,Humans,unknown
DB01333,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB01333,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01333,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01333,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01333,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB01337,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB01337,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB01339,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01340,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01340,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01340,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01348,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01348,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01364,BE0000118,Synaptic vesicular amine transporter,Humans,unknown
DB01380,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01380,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01380,BE0003645,Organic anion transporter 3,Humans,unknown
DB01388,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01390,BE0004675,Electrogenic sodium bicarbonate cotransporter 1,Humans,unknown
DB01390,BE0004676,Sodium bicarbonate cotransporter 3,Humans,unknown
DB01390,BE0004680,Electroneutral sodium bicarbonate exchanger 1,Humans,unknown
DB01390,BE0004677,Electrogenic sodium bicarbonate cotransporter 4,Humans,unknown
DB01390,BE0004683,Sodium-driven chloride bicarbonate exchanger,Humans,unknown
DB01393,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01394,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01396,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01396,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB01396,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01409,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB01409,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB01411,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB01413,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB01413,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01413,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01414,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01414,BE0003645,Organic anion transporter 3,Humans,unknown
DB01415,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01415,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01415,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01415,BE0003645,Organic anion transporter 3,Humans,unknown
DB01418,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01420,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB01424,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01435,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01440,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB01440,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB01440,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB01454,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB01454,BE0000647,Sodium-dependent dopamine transporter,Humans,unknown
DB01454,BE0000749,Sodium-dependent serotonin transporter,Humans,unknown
DB01576,BE0000647,Sodium-dependent dopamine transporter,Humans,unknown
DB01577,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB01577,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB01580,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB01583,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01583,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01583,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB01583,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB01583,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB01583,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB01583,BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown
DB01583,BE0003645,Organic anion transporter 3,Humans,unknown
DB01583,BE0000178,Monocarboxylate transporter 8,Humans,unknown
DB01583,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB01583,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01586,BE0000703,Bile salt export pump,Humans,unknown
DB01586,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01586,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB01586,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB01586,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB01586,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB01586,BE0010211,Chloride anion exchanger,Humans,unknown
DB01587,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01590,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01590,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB01590,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01590,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01597,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01597,BE0003645,Organic anion transporter 3,Humans,unknown
DB01601,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01601,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01601,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB01601,BE0000703,Bile salt export pump,Humans,no
DB01606,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01606,BE0003645,Organic anion transporter 3,Humans,unknown
DB01610,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB01610,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB01610,BE0000423,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),Humans,unknown
DB01611,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01611,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01621,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB01623,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB01645,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB01645,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB01645,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB01645,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01645,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB01650,BE0003645,Organic anion transporter 3,Humans,unknown
DB01685,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB01685,BE0003645,Organic anion transporter 3,Humans,unknown
DB01685,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB01708,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB01708,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB01708,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01708,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB01708,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB01708,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB01708,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB01746,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB01746,BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown
DB01762,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB01762,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB01762,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB01762,BE0004708,Sodium-coupled monocarboxylate transporter 1,Humans,unknown
DB01786,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB01819,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB01892,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB01892,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01914,BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,no
DB01914,BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans,no
DB01914,BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Humans,no
DB01914,BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Humans,no
DB01914,BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Humans,no
DB01914,BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Humans,no
DB01914,BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Humans,no
DB01914,BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Humans,no
DB01914,BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,no
DB01914,BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Humans,no
DB01914,BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Humans,no
DB01914,BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Humans,no
DB01914,BE0004754,Sodium/glucose cotransporter 1,Humans,no
DB01914,BE0004753,Sodium/glucose cotransporter 2,Humans,no
DB01917,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB01942,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB01956,BE0000536,Proton-coupled amino acid transporter 1,Humans,no
DB01956,BE0009148,Sodium- and chloride-dependent taurine transporter,Humans,no
DB01956,BE0001018,Solute carrier family 15 member 1,Humans,no
DB02010,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB02056,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB02115,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB02123,BE0000703,Bile salt export pump,Humans,unknown
DB02123,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB02123,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB02123,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB02261,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB02263,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB02266,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB02315,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB02375,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB02527,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB02527,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB02527,BE0003658,ATP-binding cassette sub-family C member 11,Humans,unknown
DB02527,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB02527,BE0003645,Organic anion transporter 3,Humans,unknown
DB02527,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB02530,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB02556,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB02556,BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown
DB02587,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB02659,BE0000703,Bile salt export pump,Humans,unknown
DB02659,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB02659,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB02659,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB02659,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB02659,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB02659,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB02659,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB02659,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB02659,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB02659,BE0003645,Organic anion transporter 3,Humans,unknown
DB02659,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB02659,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB02691,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB02691,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB02691,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB02703,BE0000703,Bile salt export pump,Humans,unknown
DB02703,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB02703,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB02703,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB02745,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB02746,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB02750,BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown
DB02750,BE0000789,Large neutral amino acids transporter small subunit 2,Humans,unknown
DB02789,BE0004710,Sodium-dependent organic anion transporter,Humans,unknown
DB02853,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB02901,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB02952,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB03066,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB03066,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB03066,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB03107,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB03128,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB03128,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB03166,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB03166,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB03203,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB03225,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB03424,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB03424,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB03467,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB03467,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB03467,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB03467,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB03496,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB03553,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB03553,BE0003645,Organic anion transporter 3,Humans,unknown
DB03553,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB03553,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB03566,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB03566,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB03581,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB03585,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB03604,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB03619,BE0000703,Bile salt export pump,Humans,unknown
DB03619,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB03619,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB03619,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB03773,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB03773,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB03783,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB03793,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB03793,BE0003645,Organic anion transporter 3,Humans,unknown
DB03793,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB03825,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB03825,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB03839,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB03884,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB03902,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB03902,BE0003645,Organic anion transporter 3,Humans,unknown
DB03904,BE0004691,Urea transporter 2,Humans,unknown
DB03904,BE0004692,Urea transporter 1,Humans,unknown
DB03929,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB03929,BE0000423,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),Humans,unknown
DB03940,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB04074,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB04074,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB04074,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB04100,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB04133,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB04133,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB04133,BE0003645,Organic anion transporter 3,Humans,unknown
DB04133,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB04209,BE0001817,Multidrug efflux pump subunit AcrB,Escherichia coli (strain K12),unknown
DB04216,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB04216,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB04216,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB04216,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB04216,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04216,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB04216,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04216,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB04272,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB04335,BE0003672,Solute carrier family 28 member 3,Humans,unknown
DB04343,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB04348,BE0000703,Bile salt export pump,Humans,unknown
DB04348,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB04348,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB04348,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB04348,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB04348,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB04348,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB04348,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB04348,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04348,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB04348,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB04348,BE0003645,Organic anion transporter 3,Humans,unknown
DB04348,BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown
DB04348,BE0003658,ATP-binding cassette sub-family C member 11,Humans,unknown
DB04348,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB04348,BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown
DB04348,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04348,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB04348,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB04348,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB04348,BE0003667,Organic solute transporter subunit alpha,Humans,unknown
DB04348,BE0003668,Organic solute transporter subunit beta,Humans,unknown
DB04348,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB04348,BE0000030,Cystine/glutamate transporter,Humans,unknown
DB04398,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB04398,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB04398,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB04398,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB04398,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB04398,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB04485,BE0003672,Solute carrier family 28 member 3,Humans,unknown
DB04519,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB04519,BE0003645,Organic anion transporter 3,Humans,unknown
DB04519,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB04540,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04540,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04551,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB04552,BE0000440,Monocarboxylate transporter 2,Humans,unknown
DB04552,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB04557,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB04573,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB04573,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04574,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB04574,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB04574,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB04630,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04630,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB04630,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB04690,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04690,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04789,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB04830,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB04832,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04840,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04845,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04847,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04847,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB04847,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB04847,BE0003645,Organic anion transporter 3,Humans,unknown
DB04850,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB04851,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04851,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB04854,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB04855,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB04855,BE0003647,Solute carrier family 22 member 2,Humans,no
DB04855,BE0003648,Solute carrier family 22 member 1,Humans,no
DB04855,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB04855,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB04855,BE0003645,Organic anion transporter 3,Humans,unknown
DB04868,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04868,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04868,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB04868,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB04876,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB04877,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB04881,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB04881,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04908,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04918,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB04918,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB04918,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB04918,BE0000703,Bile salt export pump,Humans,no
DB04948,BE0002369,ATP-binding cassette sub-family B member 5,Humans,no
DB04948,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB04951,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB04960,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05015,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05018,BE0004754,Sodium/glucose cotransporter 1,Humans,no
DB05025,BE0003647,Solute carrier family 22 member 2,Humans,no
DB05025,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB05025,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB05039,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05154,BE0003645,Organic anion transporter 3,Humans,unknown
DB05187,BE0000703,Bile salt export pump,Humans,unknown
DB05187,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB05187,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB05187,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB05239,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB05239,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB05239,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB05239,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB05294,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB05294,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB05294,BE0003647,Solute carrier family 22 member 2,Humans,no
DB05294,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05381,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB05381,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB05381,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB05381,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB05382,BE0009346,Sodium/iodide cotransporter,Humans,no
DB05382,BE0009874,Pendrin,Humans,no
DB05383,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB05467,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB05467,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB05467,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB05467,BE0003648,Solute carrier family 22 member 1,Humans,no
DB05467,BE0000703,Bile salt export pump,Humans,no
DB05501,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05501,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB05501,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB05521,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05540,BE0000030,Cystine/glutamate transporter,Humans,unknown
DB05667,BE0001032,ATP-dependent translocase ABCB1,Humans,no
