drugbank_id,reaction_id,enzyme_drugbank_id,uniprot_id
DB00904,DB00904_rxn_2,BE0002638,P08684
DB00907,DB00907_rxn_0,BE0002638,P08684
DB00908,DB00908_rxn_0,BE0002638,P08684
DB00908,DB00908_rxn_0,BE0002793,P11712
DB00908,DB00908_rxn_0,BE0003533,P05181
DB00908,DB00908_rxn_2,BE0002638,P08684
DB00909,DB00909_rxn_0,BE0002638,P08684
DB00912,DB00912_rxn_0,BE0002887,P10632
DB00912,DB00912_rxn_1,BE0002638,P08684
DB00916,DB00916_rxn_0,BE0002638,P08684
DB00916,DB00916_rxn_0,BE0003336,P11509
DB00916,DB00916_rxn_0,BE0002362,P20815
DB00916,DB00916_rxn_0,BE0003612,P24462
DB00918,DB00918_rxn_0,BE0002363,P10635
DB00918,DB00918_rxn_0,BE0002638,P08684
DB00918,DB00918_rxn_1,BE0002638,P08684
DB00918,DB00918_rxn_1,BE0002363,P10635
DB00918,DB00918_rxn_1,BE0002433,P05177
DB00918,DB00918_rxn_1,BE0003536,P33261
DB00918,DB00918_rxn_1,BE0003533,P05181
DB00918,DB00918_rxn_1,BE0002887,P10632
DB00918,DB00918_rxn_2,BE0002198,P21397
DB00918,DB00918_rxn_3,BE0002198,P21397
DB00918,DB00918_rxn_4,BE0002638,P08684
DB00918,DB00918_rxn_4,BE0002363,P10635
DB00920,DB00920_rxn_0,BE0003677,P35503
DB00920,DB00920_rxn_0,BE0003544,P22310
DB00920,DB00920_rxn_0,BE0009343,P36537
DB00921,DB00921_rxn_0,BE0002793,P11712
DB00921,DB00921_rxn_0,BE0002362,P20815
DB00921,DB00921_rxn_0,BE0002887,P10632
DB00921,DB00921_rxn_0,BE0002638,P08684
DB00921,DB00921_rxn_1,BE0002638,P08684
DB00921,DB00921_rxn_1,BE0002362,P20815
DB00921,DB00921_rxn_1,BE0003612,P24462
DB00921,DB00921_rxn_2,BE0003538,O60656
DB00924,DB00924_rxn_0,BE0003544,P22310
DB00924,DB00924_rxn_0,BE0009343,P36537
DB00924,DB00924_rxn_1,BE0002433,P05177
DB00924,DB00924_rxn_1,BE0002363,P10635
DB00924,DB00924_rxn_1,BE0002638,P08684
DB00934,DB00934_rxn_0,BE0002363,P10635
DB00934,DB00934_rxn_1,BE0002363,P10635
DB00934,DB00934_rxn_1,BE0002433,P05177
DB00934,DB00934_rxn_2,BE0002363,P10635
DB00934,DB00934_rxn_2,BE0002433,P05177
DB00935,DB00935_rxn_0,BE0003538,O60656
DB00938,DB00938_rxn_0,BE0002638,P08684
DB00945,DB00945_rxn_0,BE0004694,P19224
DB00945,DB00945_rxn_1,BE0004694,P19224
DB00945,DB00945_rxn_2,BE0004740,Q6LAP9
DB00945,DB00945_rxn_3,BE0002793,P11712
DB00945,DB00945_rxn_4,BE0009670,P38135
DB00946,DB00946_rxn_0,BE0002793,P11712
DB00946,DB00946_rxn_0,BE0002887,P10632
DB00946,DB00946_rxn_1,BE0002793,P11712
DB00946,DB00946_rxn_1,BE0002638,P08684
DB00946,DB00946_rxn_2,BE0002793,P11712
DB00946,DB00946_rxn_2,BE0002638,P08684
DB00946,DB00946_rxn_3,BE0002793,P11712
DB00946,DB00946_rxn_3,BE0002638,P08684
DB00949,DB00949_rxn_0,BE0003536,P33261
DB00949,DB00949_rxn_1,BE0003612,P24462
DB00949,DB00949_rxn_1,BE0003533,P05181
DB00949,DB00949_rxn_2,BE0003612,P24462
DB00949,DB00949_rxn_2,BE0003533,P05181
DB00949,DB00949_rxn_3,BE0000227,P07327
DB00949,DB00949_rxn_6,BE0000718,P30838
DB00949,DB00949_rxn_7,BE0000227,P07327
DB00953,DB00953_rxn_1,BE0002198,P21397
DB00956,DB00956_rxn_0,BE0002363,P10635
DB00956,DB00956_rxn_0,BE0003549,P20813
DB00956,DB00956_rxn_0,BE0003536,P33261
DB00956,DB00956_rxn_1,BE0002638,P08684
DB00956,DB00956_rxn_6,BE0002363,P10635
DB00956,DB00956_rxn_6,BE0003549,P20813
DB00956,DB00956_rxn_6,BE0003536,P33261
DB00956,DB00956_rxn_7,BE0002363,P10635
DB00956,DB00956_rxn_7,BE0003549,P20813
DB00956,DB00956_rxn_7,BE0003536,P33261
DB00957,DB00957_rxn_2,BE0003541,P22309
DB00959,DB00959_rxn_3,BE0009795,Q04828
DB00959,DB00959_rxn_4,BE0009795,Q04828
DB00959,DB00959_rxn_5,BE0009796,P28845
DB00959,DB00959_rxn_6,BE0009795,Q04828
DB00959,DB00959_rxn_7,BE0009796,P28845
DB00959,DB00959_rxn_8,BE0009795,Q04828
DB00959,DB00959_rxn_9,BE0009795,Q04828
DB00959,DB00959_rxn_10,BE0009795,Q04828
DB00959,DB00959_rxn_11,BE0009795,Q04828
DB00959,DB00959_rxn_13,BE0009795,Q04828
DB00959,DB00959_rxn_14,BE0009795,Q04828
DB00962,DB00962_rxn_0,BE0002638,P08684
DB00968,DB00968_rxn_0,BE0002151,P20711
DB00968,DB00968_rxn_1,BE0009567,P50225
DB00968,DB00968_rxn_3,BE0002089,P21964
DB00968,DB00968_rxn_4,BE0002089,P21964
DB00968,DB00968_rxn_5,BE0009567,P50225
DB00968,DB00968_rxn_6,BE0000138,P09172
DB00968,DB00968_rxn_7,BE0009758,P19224
DB00968,DB00968_rxn_8,BE0000865,P11086
DB00972,DB00972_rxn_0,BE0002638,P08684
DB00972,DB00972_rxn_0,BE0002363,P10635
DB00972,DB00972_rxn_0,BE0002433,P05177
DB00972,DB00972_rxn_0,BE0003536,P33261
DB00973,DB00973_rxn_0,BE0003541,P22309
DB00973,DB00973_rxn_0,BE0003677,P35503
DB00973,DB00973_rxn_0,BE0004696,P54855
DB00973,DB00973_rxn_2,BE0003679,P16662
DB00977,DB00977_rxn_0,BE0003541,P22309
DB00977,DB00977_rxn_0,BE0003677,P35503
DB00977,DB00977_rxn_0,BE0003538,O60656
DB00977,DB00977_rxn_0,BE0003679,P16662
DB00977,DB00977_rxn_0,BE0003544,P22310
DB00977,DB00977_rxn_1,BE0002638,P08684
DB00977,DB00977_rxn_1,BE0002887,P10632
DB00977,DB00977_rxn_1,BE0002793,P11712
DB00977,DB00977_rxn_1,BE0002433,P05177
DB00977,DB00977_rxn_1,BE0002362,P20815
DB00977,DB00977_rxn_2,BE0002638,P08684
DB00977,DB00977_rxn_2,BE0002887,P10632
DB00977,DB00977_rxn_2,BE0002793,P11712
DB00977,DB00977_rxn_2,BE0002433,P05177
DB00977,DB00977_rxn_2,BE0002362,P20815
DB00977,DB00977_rxn_3,BE0002638,P08684
DB00977,DB00977_rxn_3,BE0002887,P10632
DB00977,DB00977_rxn_3,BE0002793,P11712
DB00977,DB00977_rxn_3,BE0002433,P05177
DB00977,DB00977_rxn_3,BE0002362,P20815
DB00977,DB00977_rxn_4,BE0002638,P08684
DB00977,DB00977_rxn_4,BE0002887,P10632
DB00977,DB00977_rxn_4,BE0002793,P11712
DB00977,DB00977_rxn_4,BE0002433,P05177
DB00977,DB00977_rxn_4,BE0002362,P20815
DB00977,DB00977_rxn_5,BE0002638,P08684
DB00977,DB00977_rxn_5,BE0002887,P10632
DB00977,DB00977_rxn_5,BE0002793,P11712
DB00977,DB00977_rxn_5,BE0002433,P05177
DB00977,DB00977_rxn_5,BE0002362,P20815
DB00977,DB00977_rxn_6,BE0000951,P49888
DB00977,DB00977_rxn_6,BE0004767,P0DMM9
DB00977,DB00977_rxn_7,BE0002089,P21964
DB00977,DB00977_rxn_8,BE0002089,P21964
DB00977,DB00977_rxn_9,BE0002089,P21964
DB00977,DB00977_rxn_10,BE0002089,P21964
DB00977,DB00977_rxn_11,BE0002089,P21964
DB00983,DB00983_rxn_0,BE0002363,P10635
DB00983,DB00983_rxn_0,BE0003536,P33261
DB00983,DB00983_rxn_0,BE0002793,P11712
DB00983,DB00983_rxn_0,BE0003336,P11509
DB00983,DB00983_rxn_1,BE0003541,P22309
DB00983,DB00983_rxn_1,BE0003682,Q9HAW9
DB00983,DB00983_rxn_1,BE0003538,O60656
DB00983,DB00983_rxn_1,BE0003679,P16662
DB00983,DB00983_rxn_1,BE0004696,P54855
DB00983,DB00983_rxn_2,BE0003541,P22309
DB00983,DB00983_rxn_2,BE0003682,Q9HAW9
DB00983,DB00983_rxn_2,BE0003538,O60656
DB00983,DB00983_rxn_2,BE0003679,P16662
DB00983,DB00983_rxn_2,BE0004696,P54855
DB00983,DB00983_rxn_5,BE0003541,P22309
DB00983,DB00983_rxn_5,BE0003682,Q9HAW9
DB00983,DB00983_rxn_5,BE0003538,O60656
DB00983,DB00983_rxn_5,BE0003679,P16662
DB00983,DB00983_rxn_5,BE0004696,P54855
DB00983,DB00983_rxn_6,BE0003541,P22309
DB00983,DB00983_rxn_6,BE0003682,Q9HAW9
DB00983,DB00983_rxn_6,BE0003538,O60656
DB00983,DB00983_rxn_6,BE0003679,P16662
DB00983,DB00983_rxn_6,BE0004696,P54855
DB00985,DB00985_rxn_2,BE0009758,P19224
DB00985,DB00985_rxn_3,BE0002363,P10635
DB00985,DB00985_rxn_3,BE0002433,P05177
DB00985,DB00985_rxn_3,BE0002793,P11712
DB00985,DB00985_rxn_3,BE0003536,P33261
DB00985,DB00985_rxn_4,BE0002363,P10635
DB00985,DB00985_rxn_4,BE0002433,P05177
DB00985,DB00985_rxn_4,BE0002793,P11712
DB00985,DB00985_rxn_4,BE0003536,P33261
DB00986,DB00986_rxn_0,BE0002363,P10635
DB00986,DB00986_rxn_0,BE0002433,P05177
DB00986,DB00986_rxn_0,BE0003549,P20813
DB00986,DB00986_rxn_0,BE0002793,P11712
DB00986,DB00986_rxn_0,BE0003611,P33260
DB00986,DB00986_rxn_0,BE0003536,P33261
DB00986,DB00986_rxn_0,BE0002638,P08684
DB00993,DB00993_rxn_0,BE0000807,P09488
DB00993,DB00993_rxn_0,BE0002281,P08263
DB00993,DB00993_rxn_0,BE0002189,P09210
DB00993,DB00993_rxn_1,BE0002204,P47989
DB00993,DB00993_rxn_2,BE0000987,P51580
DB00993,DB00993_rxn_3,BE0000077,P00492
DB00993,DB00993_rxn_4,BE0000987,P51580
DB00993,DB00993_rxn_5,BE0000761,P20839
DB00993,DB00993_rxn_5,BE0000722,P12268
DB00993,DB00993_rxn_6,BE0000321,P49915
DB00993,DB00993_rxn_7,BE0004443,Q9BY32
DB00993,DB00993_rxn_9,BE0000987,P51580
DB00997,DB00997_rxn_0,BE0000729,O75306
DB00997,DB00997_rxn_0,BE0000191,O75489
DB00997,DB00997_rxn_0,BE0000307,O75251
DB00997,DB00997_rxn_0,BE0000263,P29474
DB00997,DB00997_rxn_0,BE0000005,P35228
DB00997,DB00997_rxn_0,BE0000067,P29475
DB00997,DB00997_rxn_0,BE0002204,P47989
DB00997,DB00997_rxn_0,BE0001184,P15559
DB00997,DB00997_rxn_1,BE0002364,P16435
DB00997,DB00997_rxn_1,BE0002204,P47989
DB00997,DB00997_rxn_1,BE0001184,P15559
DB00997,DB00997_rxn_3,BE0003074,P16152
DB00997,DB00997_rxn_3,BE0004771,O75828
DB00997,DB00997_rxn_3,BE0000592,P42330
DB00997,DB00997_rxn_3,BE0004352,P14550
DB00997,DB00997_rxn_4,BE0003074,P16152
DB00997,DB00997_rxn_4,BE0004771,O75828
DB00997,DB00997_rxn_4,BE0000592,P42330
DB00997,DB00997_rxn_4,BE0004352,P14550
DB00997,DB00997_rxn_5,BE0003074,P16152
DB00997,DB00997_rxn_5,BE0004771,O75828
DB00997,DB00997_rxn_5,BE0000592,P42330
DB00997,DB00997_rxn_5,BE0004352,P14550
DB00997,DB00997_rxn_6,BE0002364,P16435
DB00997,DB00997_rxn_6,BE0002204,P47989
DB00997,DB00997_rxn_6,BE0001184,P15559
DB01006,DB01006_rxn_0,BE0003336,P11509
DB01006,DB01006_rxn_1,BE0002638,P08684
DB01006,DB01006_rxn_1,BE0003336,P11509
DB01006,DB01006_rxn_2,BE0003679,P16662
DB01014,DB01014_rxn_0,BE0000638,Q9FAW5
DB01015,DB01015_rxn_1,BE0003608,P18440
DB01015,DB01015_rxn_1,BE0003607,P11245
DB01015,DB01015_rxn_3,BE0002793,P11712
DB01015,DB01015_rxn_4,BE0003608,P18440
DB01015,DB01015_rxn_4,BE0003607,P11245
DB01016,DB01016_rxn_0,BE0002638,P08684
DB01016,DB01016_rxn_0,BE0002793,P11712
DB01016,DB01016_rxn_0,BE0003536,P33261
DB01016,DB01016_rxn_0,BE0003612,P24462
DB01016,DB01016_rxn_0,BE0002362,P20815
DB01016,DB01016_rxn_1,BE0002638,P08684
DB01016,DB01016_rxn_1,BE0002793,P11712
DB01016,DB01016_rxn_1,BE0003536,P33261
DB01016,DB01016_rxn_1,BE0003612,P24462
DB01016,DB01016_rxn_1,BE0002362,P20815
DB01016,DB01016_rxn_2,BE0002638,P08684
DB01016,DB01016_rxn_2,BE0002793,P11712
DB01016,DB01016_rxn_2,BE0003536,P33261
DB01016,DB01016_rxn_2,BE0003612,P24462
DB01016,DB01016_rxn_2,BE0002362,P20815
DB01016,DB01016_rxn_3,BE0002638,P08684
DB01016,DB01016_rxn_3,BE0002793,P11712
DB01016,DB01016_rxn_3,BE0003536,P33261
DB01016,DB01016_rxn_3,BE0003612,P24462
DB01016,DB01016_rxn_3,BE0002362,P20815
DB01016,DB01016_rxn_4,BE0002638,P08684
DB01016,DB01016_rxn_4,BE0002793,P11712
DB01016,DB01016_rxn_4,BE0003536,P33261
DB01016,DB01016_rxn_4,BE0003612,P24462
DB01016,DB01016_rxn_4,BE0002362,P20815
DB01018,DB01018_rxn_0,BE0002638,P08684
DB01020,DB01020_rxn_0,BE0004866,P08684
DB01020,DB01020_rxn_0,BE0000807,P09488
DB01020,DB01020_rxn_0,BE0002204,P47989
DB01020,DB01020_rxn_0,BE0000009,P11766
DB01022,DB01022_rxn_0,BE0004727,P78329
DB01022,DB01022_rxn_3,BE0010058,Q9Y5Z9
DB01023,DB01023_rxn_0,BE0002638,P08684
DB01024,DB01024_rxn_0,BE0002887,P10632
DB01024,DB01024_rxn_0,BE0002638,P08684
DB01024,DB01024_rxn_0,BE0002362,P20815
DB01024,DB01024_rxn_1,BE0003682,Q9HAW9
DB01024,DB01024_rxn_1,BE0003678,Q9HAW8
DB01024,DB01024_rxn_1,BE0003538,O60656
DB01024,DB01024_rxn_1,BE0004695,Q9HAW7
DB01024,DB01024_rxn_1,BE0003541,P22309
DB01024,DB01024_rxn_2,BE0003679,P16662
DB01026,DB01026_rxn_0,BE0002638,P08684
DB01026,DB01026_rxn_2,BE0002638,P08684
DB01026,DB01026_rxn_3,BE0002638,P08684
DB01026,DB01026_rxn_6,BE0002638,P08684
DB01026,DB01026_rxn_16,BE0002638,P08684
DB01026,DB01026_rxn_16,BE0002363,P10635
DB01029,DB01029_rxn_0,BE0000017,P23219
DB01029,DB01029_rxn_1,BE0002793,P11712
DB01029,DB01029_rxn_2,BE0002793,P11712
DB01029,DB01029_rxn_3,BE0002793,P11712
DB01029,DB01029_rxn_5,BE0003677,P35503
DB01029,DB01029_rxn_6,BE0002793,P11712
DB01029,DB01029_rxn_7,BE0002793,P11712
DB01029,DB01029_rxn_8,BE0002793,P11712
DB01033,DB01033_rxn_0,BE0000077,P00492
DB01033,DB01033_rxn_1,BE0003539,Q06278
DB01033,DB01033_rxn_2,BE0002204,P47989
DB01033,DB01033_rxn_3,BE0000987,P51580
DB01033,DB01033_rxn_4,BE0000321,P49915
DB01033,DB01033_rxn_5,BE0000987,P51580
DB01033,DB01033_rxn_7,BE0000321,P49915
DB01033,DB01033_rxn_8,BE0000987,P51580
DB01033,DB01033_rxn_9,BE0000987,P51580
DB01033,DB01033_rxn_11,BE0003540,P55263
DB01035,DB01035_rxn_0,BE0002363,P10635
DB01036,DB01036_rxn_0,BE0002793,P11712
DB01036,DB01036_rxn_0,BE0003536,P33261
DB01036,DB01036_rxn_0,BE0002638,P08684
DB01036,DB01036_rxn_1,BE0002363,P10635
DB01037,DB01037_rxn_0,BE0003549,P20813
DB01037,DB01037_rxn_0,BE0003536,P33261
DB01037,DB01037_rxn_0,BE0002363,P10635
DB01037,DB01037_rxn_0,BE0002433,P05177
DB01037,DB01037_rxn_0,BE0002793,P11712
DB01037,DB01037_rxn_0,BE0002638,P08684
DB01037,DB01037_rxn_1,BE0003549,P20813
DB01037,DB01037_rxn_1,BE0003536,P33261
DB01037,DB01037_rxn_1,BE0002363,P10635
DB01037,DB01037_rxn_1,BE0002433,P05177
DB01037,DB01037_rxn_1,BE0002793,P11712
DB01037,DB01037_rxn_1,BE0002638,P08684
DB01039,DB01039_rxn_0,BE0002705,P23141
DB01039,DB01039_rxn_1,BE0003538,O60656
DB01039,DB01039_rxn_2,BE0003074,P16152
DB01039,DB01039_rxn_2,BE0000126,Q04828
DB01039,DB01039_rxn_2,BE0000622,P52895
DB01039,DB01039_rxn_2,BE0000592,P42330
DB01039,DB01039_rxn_2,BE0000747,P15121
DB01039,DB01039_rxn_3,BE0003538,O60656
DB01041,DB01041_rxn_0,BE0003536,P33261
DB01041,DB01041_rxn_1,BE0003543,P04798
DB01041,DB01041_rxn_1,BE0002433,P05177
DB01041,DB01041_rxn_1,BE0003536,P33261
DB01041,DB01041_rxn_1,BE0003533,P05181
DB01041,DB01041_rxn_8,BE0003536,P33261
DB01041,DB01041_rxn_12,BE0003536,P33261
DB01041,DB01041_rxn_12,BE0002793,P11712
DB01041,DB01041_rxn_12,BE0003543,P04798
DB01045,DB01045_rxn_0,BE0010087,P22760
DB01050,DB01050_rxn_0,BE0003541,P22309
DB01050,DB01050_rxn_0,BE0003677,P35503
DB01050,DB01050_rxn_0,BE0003538,O60656
DB01050,DB01050_rxn_0,BE0003681,P06133
DB01050,DB01050_rxn_0,BE0003679,P16662
DB01050,DB01050_rxn_1,BE0002887,P10632
DB01050,DB01050_rxn_1,BE0002793,P11712
DB01050,DB01050_rxn_1,BE0003536,P33261
DB01050,DB01050_rxn_1,BE0002638,P08684
DB01050,DB01050_rxn_2,BE0002887,P10632
DB01050,DB01050_rxn_2,BE0002793,P11712
DB01050,DB01050_rxn_4,BE0002793,P11712
DB01058,DB01058_rxn_0,BE0002433,P05177
DB01058,DB01058_rxn_0,BE0002793,P11712
DB01058,DB01058_rxn_0,BE0003536,P33261
DB01058,DB01058_rxn_0,BE0002638,P08684
DB01062,DB01062_rxn_0,BE0002638,P08684
DB01062,DB01062_rxn_1,BE0002638,P08684
DB01064,DB01064_rxn_0,BE0002089,P21964
DB01065,DB01065_rxn_0,BE0002433,P05177
DB01065,DB01065_rxn_0,BE0003543,P04798
DB01065,DB01065_rxn_0,BE0003536,P33261
DB01065,DB01065_rxn_2,BE0003536,P33261
DB01065,DB01065_rxn_2,BE0002433,P05177
DB01065,DB01065_rxn_5,BE0009758,P19224
DB01065,DB01065_rxn_6,BE0009758,P19224
DB01067,DB01067_rxn_0,BE0002793,P11712
DB01067,DB01067_rxn_2,BE0002793,P11712
DB01068,DB01068_rxn_1,BE0002638,P08684
DB01068,DB01068_rxn_4,BE0003607,P11245
DB01074,DB01074_rxn_2,BE0002363,P10635
DB01075,DB01075_rxn_0,BE0002793,P11712
DB01075,DB01075_rxn_0,BE0003536,P33261
DB01075,DB01075_rxn_0,BE0002433,P05177
DB01075,DB01075_rxn_0,BE0002363,P10635
DB01075,DB01075_rxn_1,BE0000017,P23219
DB01075,DB01075_rxn_2,BE0002793,P11712
DB01075,DB01075_rxn_2,BE0003536,P33261
DB01075,DB01075_rxn_2,BE0002363,P10635
DB01075,DB01075_rxn_2,BE0002433,P05177
DB01076,DB01076_rxn_0,BE0002638,P08684
DB01076,DB01076_rxn_0,BE0002362,P20815
DB01076,DB01076_rxn_1,BE0002638,P08684
DB01076,DB01076_rxn_1,BE0002362,P20815
DB01076,DB01076_rxn_5,BE0003541,P22309
DB01076,DB01076_rxn_5,BE0003677,P35503
DB01076,DB01076_rxn_6,BE0003541,P22309
DB01076,DB01076_rxn_6,BE0003677,P35503
DB01085,DB01085_rxn_0,BE0003336,P11509
DB01085,DB01085_rxn_1,BE0003336,P11509
DB01085,DB01085_rxn_2,BE0000930,P27169
DB01086,DB01086_rxn_2,BE0002433,P05177
DB01086,DB01086_rxn_2,BE0003549,P20813
DB01086,DB01086_rxn_2,BE0003536,P33261
DB01086,DB01086_rxn_2,BE0002363,P10635
DB01086,DB01086_rxn_2,BE0003533,P05181
DB01094,DB01094_rxn_0,BE0002433,P05177
DB01095,DB01095_rxn_0,BE0002793,P11712
DB01095,DB01095_rxn_1,BE0002793,P11712
DB01095,DB01095_rxn_1,BE0002887,P10632
DB01095,DB01095_rxn_1,BE0002363,P10635
DB01095,DB01095_rxn_1,BE0002638,P08684
DB01095,DB01095_rxn_2,BE0002793,P11712
DB01095,DB01095_rxn_3,BE0002793,P11712
DB01095,DB01095_rxn_4,BE0002793,P11712
DB01095,DB01095_rxn_4,BE0003543,P04798
DB01095,DB01095_rxn_4,BE0002887,P10632
DB01095,DB01095_rxn_4,BE0002363,P10635
DB01095,DB01095_rxn_4,BE0002638,P08684
DB01097,DB01097_rxn_0,BE0002433,P05177
DB01098,DB01098_rxn_0,BE0002793,P11712
DB01098,DB01098_rxn_0,BE0003536,P33261
DB01098,DB01098_rxn_1,BE0002793,P11712
DB01101,DB01101_rxn_0,BE0002705,P23141
DB01101,DB01101_rxn_1,BE0002443,P32320
DB01101,DB01101_rxn_2,BE0002193,P19971
DB01101,DB01101_rxn_2,BE0002456,Q16831
DB01101,DB01101_rxn_2,BE0002457,O95045
DB01101,DB01101_rxn_3,BE0000960,Q12882
DB01101,DB01101_rxn_4,BE0002193,P19971
DB01101,DB01101_rxn_5,BE0004473,P11172
DB01101,DB01101_rxn_5,BE0000374,Q06203
DB01101,DB01101_rxn_6,BE0002456,Q16831
DB01101,DB01101_rxn_6,BE0002457,O95045
DB01101,DB01101_rxn_7,BE0005806,Q16555
DB01101,DB01101_rxn_8,BE0000514,P06478
DB01101,DB01101_rxn_9,BE0000637,P30085
DB01101,DB01101_rxn_10,BE0004582,Q9NWZ5
DB01101,DB01101_rxn_10,BE0001480,Q9BZX2
DB01101,DB01101_rxn_11,BE0009332,Q9UBR1
DB01101,DB01101_rxn_12,BE0009332,Q9UBR1
DB01101,DB01101_rxn_13,BE0001221,P23919
DB01101,DB01101_rxn_13,BE0000637,P30085
DB01101,DB01101_rxn_14,BE0009626,P15531
DB01101,DB01101_rxn_15,BE0000637,P30085
DB01101,DB01101_rxn_16,BE0000325,P23921
DB01101,DB01101_rxn_16,BE0002450,P31350
DB01101,DB01101_rxn_17,BE0009626,P15531
DB01101,DB01101_rxn_18,BE0009626,P15531
DB01101,DB01101_rxn_19,BE0009626,P15531
DB01101,DB01101_rxn_21,BE0003538,O60656
DB01101,DB01101_rxn_22,BE0001205,P33316
DB01101,DB01101_rxn_23,BE0001205,P33316
DB01101,DB01101_rxn_24,BE0003538,O60656
DB01104,DB01104_rxn_0,BE0002638,P08684
DB01104,DB01104_rxn_0,BE0002363,P10635
DB01104,DB01104_rxn_0,BE0002793,P11712
DB01104,DB01104_rxn_0,BE0003536,P33261
DB01104,DB01104_rxn_0,BE0003549,P20813
DB01104,DB01104_rxn_1,BE0002196,P27338
DB01104,DB01104_rxn_1,BE0002198,P21397
DB01104,DB01104_rxn_1,BE0003536,P33261
DB01104,DB01104_rxn_1,BE0002638,P08684
DB01104,DB01104_rxn_1,BE0003533,P05181
DB01115,DB01115_rxn_1,BE0002638,P08684
DB01118,DB01118_rxn_0,BE0002793,P11712
DB01118,DB01118_rxn_0,BE0002433,P05177
DB01118,DB01118_rxn_0,BE0002363,P10635
DB01118,DB01118_rxn_0,BE0002887,P10632
DB01118,DB01118_rxn_0,BE0002638,P08684
DB01120,DB01120_rxn_0,BE0002793,P11712
DB01120,DB01120_rxn_1,BE0002793,P11712
DB01120,DB01120_rxn_2,BE0002793,P11712
DB01120,DB01120_rxn_2,BE0003536,P33261
DB01120,DB01120_rxn_2,BE0003611,P33260
DB01120,DB01120_rxn_2,BE0002887,P10632
DB01120,DB01120_rxn_3,BE0002793,P11712
DB01120,DB01120_rxn_3,BE0003536,P33261
DB01120,DB01120_rxn_3,BE0003611,P33260
DB01120,DB01120_rxn_3,BE0002887,P10632
DB01120,DB01120_rxn_4,BE0002793,P11712
DB01120,DB01120_rxn_4,BE0003536,P33261
DB01120,DB01120_rxn_4,BE0003611,P33260
DB01120,DB01120_rxn_5,BE0002793,P11712
DB01120,DB01120_rxn_5,BE0003536,P33261
DB01120,DB01120_rxn_5,BE0003611,P33260
DB01120,DB01120_rxn_5,BE0002887,P10632
DB01120,DB01120_rxn_6,BE0002793,P11712
DB01120,DB01120_rxn_6,BE0003536,P33261
DB01120,DB01120_rxn_6,BE0003611,P33260
DB01120,DB01120_rxn_6,BE0002887,P10632
DB01124,DB01124_rxn_0,BE0003536,P33261
DB01124,DB01124_rxn_0,BE0002793,P11712
DB01131,DB01131_rxn_0,BE0003536,P33261
DB01131,DB01131_rxn_1,BE0003536,P33261
DB01132,DB01132_rxn_1,BE0002887,P10632
DB01132,DB01132_rxn_1,BE0002638,P08684
DB01132,DB01132_rxn_2,BE0002887,P10632
DB01132,DB01132_rxn_2,BE0002638,P08684
DB01132,DB01132_rxn_3,BE0002887,P10632
DB01132,DB01132_rxn_3,BE0002638,P08684
DB01132,DB01132_rxn_4,BE0002887,P10632
DB01132,DB01132_rxn_4,BE0002638,P08684
DB01132,DB01132_rxn_6,BE0002887,P10632
DB01132,DB01132_rxn_6,BE0002638,P08684
DB01132,DB01132_rxn_9,BE0002887,P10632
DB01132,DB01132_rxn_9,BE0002638,P08684
DB01136,DB01136_rxn_0,BE0002433,P05177
DB01136,DB01136_rxn_0,BE0002638,P08684
DB01136,DB01136_rxn_0,BE0003543,P04798
DB01136,DB01136_rxn_1,BE0002363,P10635
DB01136,DB01136_rxn_1,BE0003533,P05181
DB01136,DB01136_rxn_1,BE0002793,P11712
DB01136,DB01136_rxn_1,BE0002638,P08684
DB01136,DB01136_rxn_2,BE0002363,P10635
DB01136,DB01136_rxn_2,BE0002793,P11712
DB01136,DB01136_rxn_2,BE0002638,P08684
DB01136,DB01136_rxn_3,BE0002793,P11712
DB01136,DB01136_rxn_3,BE0002363,P10635
DB01136,DB01136_rxn_3,BE0002433,P05177
DB01136,DB01136_rxn_3,BE0003533,P05181
DB01136,DB01136_rxn_4,BE0000017,P23219
DB01136,DB01136_rxn_4,BE0002363,P10635
DB01136,DB01136_rxn_4,BE0002433,P05177
DB01136,DB01136_rxn_4,BE0003543,P04798
DB01136,DB01136_rxn_5,BE0003541,P22309
DB01136,DB01136_rxn_5,BE0003681,P06133
DB01136,DB01136_rxn_5,BE0003679,P16662
DB01138,DB01138_rxn_0,BE0002793,P11712
DB01138,DB01138_rxn_0,BE0002638,P08684
DB01138,DB01138_rxn_1,BE0002638,P08684
DB01138,DB01138_rxn_1,BE0002793,P11712
DB01142,DB01142_rxn_0,BE0002363,P10635
DB01142,DB01142_rxn_0,BE0002793,P11712
DB01142,DB01142_rxn_0,BE0003536,P33261
DB01142,DB01142_rxn_0,BE0002433,P05177
DB01142,DB01142_rxn_0,BE0002638,P08684
DB01142,DB01142_rxn_1,BE0002363,P10635
DB01142,DB01142_rxn_1,BE0002793,P11712
DB01142,DB01142_rxn_1,BE0003536,P33261
DB01142,DB01142_rxn_1,BE0002433,P05177
DB01142,DB01142_rxn_1,BE0002638,P08684
DB01142,DB01142_rxn_3,BE0002363,P10635
DB01142,DB01142_rxn_7,BE0002363,P10635
DB01149,DB01149_rxn_0,BE0002638,P08684
DB01149,DB01149_rxn_1,BE0002638,P08684
DB01149,DB01149_rxn_2,BE0002638,P08684
DB01151,DB01151_rxn_0,BE0002363,P10635
DB01156,DB01156_rxn_0,BE0000329,P28845
