drugbank_id,smpdb_id,uniprot_id
DB02577,SMP0000104,O75342
DB02577,SMP0000104,P51589
DB02577,SMP0000104,Q7Z449
DB02577,SMP0000104,Q02928
DB02577,SMP0000104,P18054
DB02577,SMP0000104,P0C869
DB02577,SMP0000104,P98187
DB02577,SMP0000104,Q08477
DB02577,SMP0000107,P14324
DB02577,SMP0000107,Q9BWD1
DB02577,SMP0000107,Q01581
DB02577,SMP0000107,Q03426
DB02577,SMP0000107,Q15126
DB02577,SMP0000107,P53602
DB02577,SMP0000107,Q13907
DB02577,SMP0000107,O95749
DB02577,SMP0000107,P37268
DB02577,SMP0000107,Q14534
DB02577,SMP0000107,P48449
DB02577,SMP0000107,Q15392
DB02577,SMP0000107,Q16850
DB02577,SMP0000107,O76062
DB02577,SMP0000107,Q15800
DB02577,SMP0000107,Q15738
DB02577,SMP0000107,P56937
DB02577,SMP0000107,Q15125
DB02577,SMP0000107,O75845
DB02577,SMP0000107,P04035
DB02577,SMP0000107,P35610
DB02577,SMP0000107,P38571
DB02577,SMP0000117,P14324
DB02577,SMP0000117,Q9BWD1
DB02577,SMP0000117,Q01581
DB02577,SMP0000117,Q03426
DB02577,SMP0000117,Q15126
DB02577,SMP0000117,P53602
DB02577,SMP0000117,Q13907
DB02577,SMP0000117,O95749
DB02577,SMP0000117,P37268
DB02577,SMP0000117,Q14534
DB02577,SMP0000117,P48449
DB02577,SMP0000117,Q15392
DB02577,SMP0000117,Q16850
DB02577,SMP0000117,O76062
DB02577,SMP0000117,Q15800
DB02577,SMP0000117,Q15738
DB02577,SMP0000117,P56937
DB02577,SMP0000117,Q15125
DB02577,SMP0000117,O75845
DB02577,SMP0000117,P04035
DB02577,SMP0000117,P35610
DB02577,SMP0000117,P38571
DB02577,SMP0000119,P04035
DB02577,SMP0000119,Q9BWD1
DB02577,SMP0000119,Q01581
DB02577,SMP0000119,Q03426
DB02577,SMP0000119,Q15126
DB02577,SMP0000119,P53602
DB02577,SMP0000119,Q13907
DB02577,SMP0000119,P14324
DB02577,SMP0000119,O95749
DB02577,SMP0000119,P37268
DB02577,SMP0000119,Q14534
DB02577,SMP0000119,P48449
DB02577,SMP0000119,Q15392
DB02577,SMP0000119,Q16850
DB02577,SMP0000119,O76062
DB02577,SMP0000119,Q15800
DB02577,SMP0000119,Q15738
DB02577,SMP0000119,P56937
DB02577,SMP0000119,Q15125
DB02577,SMP0000119,O75845
DB02577,SMP0000119,P35610
DB02577,SMP0000119,P38571
DB02577,SMP0000188,P00966
DB02577,SMP0000188,P04424
DB02577,SMP0000188,P31327
DB02577,SMP0000188,P00367
DB02577,SMP0000188,P04181
DB02577,SMP0000188,P30038
DB02577,SMP0000188,O43272
DB02577,SMP0000188,Q96C36
DB02577,SMP0000188,P07814
DB02577,SMP0000188,Q7Z4N8
DB02577,SMP0000188,Q5T160
DB02577,SMP0000188,P50440
DB02577,SMP0000188,Q14353
DB02577,SMP0000188,P12277
DB02577,SMP0000188,P05089
DB02577,SMP0000188,P00480
DB02577,SMP0000188,Q9Y619
DB02577,SMP0000188,P14920
DB02577,SMP0000188,P17174
DB02577,SMP0000188,P29475
DB02577,SMP0000210,P50583
DB02577,SMP0000210,O75414
DB02577,SMP0000210,O75356
DB02577,SMP0000210,Q5MY95
DB02577,SMP0000210,Q16774
DB02577,SMP0000210,P49902
DB02577,SMP0000210,Q16854
DB02577,SMP0000210,P07741
DB02577,SMP0000210,P00491
DB02577,SMP0000210,P00492
DB02577,SMP0000210,Q9Y2T3
DB02577,SMP0000210,Q9UKK9
DB02577,SMP0000210,P21108
DB02577,SMP0000210,Q06203
DB02577,SMP0000210,P22102
DB02577,SMP0000210,O15067
DB02577,SMP0000210,P22234
DB02577,SMP0000210,P30566
DB02577,SMP0000210,P31939
DB02577,SMP0000210,Q9BY32
DB02577,SMP0000210,P49915
DB02577,SMP0000210,P20839
DB02577,SMP0000210,P36959
DB02577,SMP0000210,P47989
DB02577,SMP0000210,P30520
DB02577,SMP0000210,P23109
DB02577,SMP0000210,P00813
DB02577,SMP0000210,P00568
DB02577,SMP0000210,Q8NBU5
DB02577,SMP0000210,Q08499
DB02577,SMP0000210,Q96PN6
DB02577,SMP0000210,P33402
DB02577,SMP0000210,Q02153
DB02577,SMP0000210,Q9Y233
DB02577,SMP0000210,P10599
DB02577,SMP0000210,P23921
DB02577,SMP0000210,P31350
DB02577,SMP0000289,P23219
DB02577,SMP0000289,P35354
DB02577,SMP0000289,P78329
DB02577,SMP0000289,P09960
DB02577,SMP0000289,Q16873
DB02577,SMP0000289,P19440
DB02577,SMP0000289,P07203
DB02577,SMP0000289,Q16647
DB02577,SMP0000289,P41222
DB02577,SMP0000289,P42330
DB02577,SMP0000289,P24557
DB02577,SMP0000289,O14684
DB02577,SMP0000289,Q8TBF2
DB02577,SMP0000289,P16152
DB02577,SMP0000289,P16050
DB02577,SMP0000289,P10632
DB02577,SMP0000289,P20813
DB02577,SMP0000289,P34913
DB02577,SMP0000289,P09917
DB02577,SMP0000289,O15296
DB02577,SMP0000289,P05181
DB02577,SMP0000289,O75342
DB02577,SMP0000289,P51589
DB02577,SMP0000289,Q7Z449
DB02577,SMP0000289,Q02928
DB02577,SMP0000289,P18054
DB02577,SMP0000289,P0C869
DB02577,SMP0000289,P98187
DB02577,SMP0000289,Q08477
DB02577,SMP0000314,P17516
DB02577,SMP0000314,P51857
DB02577,SMP0000314,Q02318
DB02577,SMP0000314,Q9Y2P5
DB02577,SMP0000314,Q9UHK6
DB02577,SMP0000314,Q99424
DB02577,SMP0000314,P51659
DB02577,SMP0000314,P22307
DB02577,SMP0000314,Q14032
DB02577,SMP0000314,Q9H2F3
DB02577,SMP0000314,Q9UNU6
DB02577,SMP0000314,P22680
DB02577,SMP0000314,P38571
DB02577,SMP0000314,Q9Y6A2
DB02577,SMP0000314,Q9NYL5
DB02577,SMP0000314,O75881
DB02577,SMP0000314,O95992
DB02577,SMP0000319,Q9BWD1
DB02577,SMP0000319,Q01581
DB02577,SMP0000319,Q03426
DB02577,SMP0000319,Q15126
DB02577,SMP0000319,P53602
DB02577,SMP0000319,Q13907
DB02577,SMP0000319,P14324
DB02577,SMP0000319,O95749
DB02577,SMP0000319,P37268
DB02577,SMP0000319,Q14534
DB02577,SMP0000319,P48449
DB02577,SMP0000319,Q15392
DB02577,SMP0000319,Q16850
DB02577,SMP0000319,O76062
DB02577,SMP0000319,Q15800
DB02577,SMP0000319,Q15738
DB02577,SMP0000319,P56937
DB02577,SMP0000319,Q15125
DB02577,SMP0000319,O75845
DB02577,SMP0000319,P04035
DB02577,SMP0000319,P35610
DB02577,SMP0000319,P38571
DB02577,SMP0000327,Q14524
DB02577,SMP0000327,Q13425
DB02577,SMP0000327,Q13884
DB02577,SMP0000327,Q13424
DB02577,SMP0000327,P33261
DB02577,SMP0000327,P11712
DB02577,SMP0000327,P05177
DB02577,SMP0000327,P05181
DB02577,SMP0000327,P07099
DB02577,SMP0000327,P08684
DB02577,SMP0000327,Q9UBS4
DB02577,SMP0000327,Q96GW1
DB02577,SMP0000327,P11021
DB02577,SMP0000327,Q6IN67
DB02577,SMP0000327,Q13087
DB02577,SMP0000327,P13667
DB02577,SMP0000327,Q15084
DB02577,SMP0000327,P23284
DB02577,SMP0000327,Q9HCN8
DB02577,SMP0000327,P22309
DB02577,SMP0000327,P30040
DB02577,SMP0000327,P22310
DB02577,SMP0000327,P19224
DB02577,SMP0000327,O60656
DB02577,SMP0000327,P21964
DB02577,SMP0000327,P15559
DB02577,SMP0000327,P05023
DB02577,SMP0000327,P50993
DB02577,SMP0000327,P13637
DB02577,SMP0000327,Q13733
DB02577,SMP0000327,P05026
DB02577,SMP0000327,P14415
DB02577,SMP0000327,P54709
DB02577,SMP0000327,B7ZKV8
DB02577,SMP0000327,P54710
DB02577,SMP0000327,P63252
DB02577,SMP0000327,P48050
DB02577,SMP0000327,P48549
DB02577,SMP0000327,P48544
DB02577,SMP0000327,Q9UK17
DB02577,SMP0000327,Q9NS61
DB02577,SMP0000327,P22460
DB02577,SMP0000327,Q12959
DB02577,SMP0000327,P51787
DB02577,SMP0000327,P15382
DB02577,SMP0000327,Q9Y6J6
DB02577,SMP0000327,Q12809
DB02577,SMP0000327,Q5I7T1
DB02577,SMP0000327,Q09428
DB02577,SMP0000327,Q15842
DB02577,SMP0000327,Q14654
DB02577,SMP0000327,O60706
DB02577,SMP0000327,O00180
DB02577,SMP0000327,P32418
DB02577,SMP0000327,Q9Y3Q4
DB02577,SMP0000327,Q13936
DB02577,SMP0000327,Q9NY47
DB02577,SMP0000327,Q02641
DB02577,SMP0000327,P08172
DB02577,SMP0000327,Q92736
DB02577,SMP0000327,P16615
DB02577,SMP0000327,P26678
DB02577,SMP0000327,P08588
DB02577,SMP0000327,P17612
DB02577,SMP0000327,P10644
DB02577,SMP0000327,P62158
DB02577,SMP0000327,Q15746
DB02577,SMP0000327,P30556
DB02577,SMP0000327,Q9NQ66
DB02577,SMP0000327,P02585
DB02577,SMP0000327,P19237
DB02577,SMP0000327,P13805
DB02577,SMP0000327,P63316
DB02577,SMP0000327,P19429
DB02577,SMP0000327,P45379
DB02577,SMP0000327,P48788
DB02577,SMP0000327,P45378
DB02577,SMP0000327,P09493
DB02577,SMP0000327,P07951
DB02577,SMP0000327,O95180
DB02577,SMP0000327,O43497
DB02577,SMP0000327,Q14643
DB02577,SMP0000353,P78329
DB02577,SMP0000353,P09960
DB02577,SMP0000353,Q16873
DB02577,SMP0000353,P19440
DB02577,SMP0000353,P07203
DB02577,SMP0000353,Q16647
DB02577,SMP0000353,P41222
DB02577,SMP0000353,P42330
DB02577,SMP0000353,P24557
DB02577,SMP0000353,O14684
DB02577,SMP0000353,Q8TBF2
DB02577,SMP0000353,P16152
DB02577,SMP0000353,P16050
DB02577,SMP0000353,P10632
DB02577,SMP0000353,P20813
DB02577,SMP0000353,P34913
DB02577,SMP0000353,P09917
DB02577,SMP0000353,P23219
DB02577,SMP0000353,O15296
DB02577,SMP0000353,P05181
DB02577,SMP0000353,O75342
DB02577,SMP0000353,P51589
DB02577,SMP0000353,Q7Z449
DB02577,SMP0000353,Q02928
DB02577,SMP0000353,P18054
DB02577,SMP0000353,P0C869
DB02577,SMP0000353,P35354
DB02577,SMP0000353,P98187
DB02577,SMP0000353,Q08477
DB02577,SMP0000355,O43826
DB02577,SMP0000355,P12235
DB02577,SMP0000355,Q06055
DB02577,SMP0000355,P25705
DB02577,SMP0000355,P56381
DB02577,SMP0000355,P06576
DB02577,SMP0000355,P24539
DB02577,SMP0000355,P30049
DB02577,SMP0000355,P36542
DB02577,SMP0000355,P00846
DB02577,SMP0000355,P43304
DB02577,SMP0000355,O15239
DB02577,SMP0000355,P31040
DB02577,SMP0000355,P21912
DB02577,SMP0000355,Q99643
DB02577,SMP0000355,O14521
DB02577,SMP0000355,P99999
DB02577,SMP0000355,P31930
DB02577,SMP0000355,P00395
DB02577,SMP0000355,P21695
DB02577,SMP0000355,P04406
DB02577,SMP0000360,P00966
DB02577,SMP0000360,P04424
DB02577,SMP0000360,P31327
DB02577,SMP0000360,P00367
DB02577,SMP0000360,P04181
DB02577,SMP0000360,P30038
DB02577,SMP0000360,O43272
DB02577,SMP0000360,Q96C36
DB02577,SMP0000360,P07814
DB02577,SMP0000360,Q7Z4N8
DB02577,SMP0000360,Q5T160
DB02577,SMP0000360,P50440
DB02577,SMP0000360,Q14353
DB02577,SMP0000360,P12277
DB02577,SMP0000360,P05089
DB02577,SMP0000360,P00480
DB02577,SMP0000360,Q9Y619
DB02577,SMP0000360,P14920
DB02577,SMP0000360,P17174
DB02577,SMP0000360,P29475
DB02577,SMP0000361,P00966
DB02577,SMP0000361,P04424
DB02577,SMP0000361,P31327
DB02577,SMP0000361,P00367
DB02577,SMP0000361,P04181
DB02577,SMP0000361,P30038
DB02577,SMP0000361,O43272
DB02577,SMP0000361,Q96C36
DB02577,SMP0000361,P07814
DB02577,SMP0000361,Q7Z4N8
DB02577,SMP0000361,Q5T160
DB02577,SMP0000361,P50440
DB02577,SMP0000361,Q14353
DB02577,SMP0000361,P12277
DB02577,SMP0000361,P05089
DB02577,SMP0000361,P00480
DB02577,SMP0000361,Q9Y619
DB02577,SMP0000361,P14920
DB02577,SMP0000361,P17174
DB02577,SMP0000361,P29475
DB02577,SMP0000364,P50583
DB02577,SMP0000364,O75414
DB02577,SMP0000364,O75356
DB02577,SMP0000364,Q5MY95
DB02577,SMP0000364,Q16774
DB02577,SMP0000364,P49902
DB02577,SMP0000364,Q16854
DB02577,SMP0000364,P07741
DB02577,SMP0000364,P00491
DB02577,SMP0000364,P00492
DB02577,SMP0000364,Q9Y2T3
DB02577,SMP0000364,Q9UKK9
DB02577,SMP0000364,P21108
DB02577,SMP0000364,Q06203
DB02577,SMP0000364,P22102
DB02577,SMP0000364,O15067
DB02577,SMP0000364,P22234
DB02577,SMP0000364,P30566
DB02577,SMP0000364,P31939
DB02577,SMP0000364,Q9BY32
DB02577,SMP0000364,P49915
DB02577,SMP0000364,P20839
DB02577,SMP0000364,P36959
DB02577,SMP0000364,P47989
DB02577,SMP0000364,P30520
DB02577,SMP0000364,P23109
DB02577,SMP0000364,P00813
DB02577,SMP0000364,P00568
DB02577,SMP0000364,Q8NBU5
DB02577,SMP0000364,Q08499
DB02577,SMP0000364,Q96PN6
DB02577,SMP0000364,P33402
DB02577,SMP0000364,Q02153
DB02577,SMP0000364,Q9Y233
DB02577,SMP0000364,P10599
DB02577,SMP0000364,P23921
DB02577,SMP0000364,P31350
DB02577,SMP0000365,P50583
DB02577,SMP0000365,O75414
DB02577,SMP0000365,O75356
DB02577,SMP0000365,Q5MY95
DB02577,SMP0000365,Q16774
DB02577,SMP0000365,P49902
DB02577,SMP0000365,Q16854
DB02577,SMP0000365,P07741
DB02577,SMP0000365,P00491
DB02577,SMP0000365,P00492
DB02577,SMP0000365,Q9Y2T3
DB02577,SMP0000365,Q9UKK9
DB02577,SMP0000365,P21108
DB02577,SMP0000365,Q06203
DB02577,SMP0000365,P22102
DB02577,SMP0000365,O15067
DB02577,SMP0000365,P22234
DB02577,SMP0000365,P30566
DB02577,SMP0000365,P31939
DB02577,SMP0000365,Q9BY32
DB02577,SMP0000365,P49915
DB02577,SMP0000365,P20839
DB02577,SMP0000365,P36959
DB02577,SMP0000365,P47989
DB02577,SMP0000365,P30520
DB02577,SMP0000365,P23109
DB02577,SMP0000365,P00813
DB02577,SMP0000365,P00568
DB02577,SMP0000365,Q8NBU5
DB02577,SMP0000365,Q08499
DB02577,SMP0000365,Q96PN6
DB02577,SMP0000365,P33402
DB02577,SMP0000365,Q02153
DB02577,SMP0000365,Q9Y233
DB02577,SMP0000365,P10599
DB02577,SMP0000365,P23921
DB02577,SMP0000365,P31350
DB02577,SMP0000371,P17516
DB02577,SMP0000371,P51857
DB02577,SMP0000371,P19099
DB02577,SMP0000371,P15538
DB02577,SMP0000371,P28845
DB02577,SMP0000371,P08686
DB02577,SMP0000371,P05093
DB02577,SMP0000371,P14060
DB02577,SMP0000371,P05108
DB02577,SMP0000371,P80365
DB02577,SMP0000371,P26439
DB02577,SMP0000408,Q05586
DB02577,SMP0000408,Q12879
DB02577,SMP0000408,Q8TCU5
DB02577,SMP0000408,P35372
DB02577,SMP0000408,P20813
DB02577,SMP0000408,P33261
DB02577,SMP0000408,P10632
DB02577,SMP0000408,P10635
DB02577,SMP0000408,P08684
DB02577,SMP0000408,P24462
DB02577,SMP0000408,P17787
DB02577,SMP0000408,P43681
DB02577,SMP0000408,O00555
DB02577,SMP0000408,Q02641
DB02577,SMP0000408,Q9NY47
DB02577,SMP0000408,Q9Y5Y9
DB02577,SMP0000408,Q07699
DB02577,SMP0000408,Q9NZV8
DB02577,SMP0000408,Q9NS61
DB02577,SMP0000408,P05023
DB02577,SMP0000408,P50993
DB02577,SMP0000408,P13637
DB02577,SMP0000408,Q13733
DB02577,SMP0000408,P05026
DB02577,SMP0000408,P14415
DB02577,SMP0000408,P54709
DB02577,SMP0000408,B7ZKV8
DB02577,SMP0000408,P54710
DB02577,SMP0000408,P01189
DB02577,SMP0000408,P01203
DB02577,SMP0000408,P16519
DB02577,SMP0000408,P35348
DB02577,SMP0000408,P08908
DB02577,SMP0000408,P23975
DB02577,SMP0000408,P31645
DB02577,SMP0000408,Q01959
DB02577,SMP0000408,P21728
DB02577,SMP0000422,P23975
DB02577,SMP0000422,P31645
DB02577,SMP0000422,P10635
DB02577,SMP0000422,P33261
DB02577,SMP0000422,P05177
DB02577,SMP0000422,P08684
DB02577,SMP0000422,P17787
DB02577,SMP0000422,P43681
DB02577,SMP0000422,O00555
DB02577,SMP0000422,Q02641
DB02577,SMP0000422,Q9NY47
DB02577,SMP0000422,Q9Y5Y9
DB02577,SMP0000422,Q07699
DB02577,SMP0000422,Q9NZV8
DB02577,SMP0000422,Q9NS61
DB02577,SMP0000422,P05023
DB02577,SMP0000422,P50993
DB02577,SMP0000422,P13637
DB02577,SMP0000422,Q13733
DB02577,SMP0000422,P05026
DB02577,SMP0000422,P14415
DB02577,SMP0000422,P54709
DB02577,SMP0000422,B7ZKV8
DB02577,SMP0000422,P54710
DB02577,SMP0000422,P01189
DB02577,SMP0000422,P01203
DB02577,SMP0000422,P16519
DB02577,SMP0000422,Q05586
DB02577,SMP0000422,Q12879
DB02577,SMP0000422,Q8TCU5
DB02577,SMP0000422,P35348
DB02577,SMP0000422,P08908
DB02577,SMP0000422,Q01959
DB02577,SMP0000422,P21728
DB02577,SMP0000422,P35372
DB02579,SMP0000605,P10632
DB02579,SMP0000605,P11712
DB02579,SMP0000605,P20813
DB02579,SMP0000605,P08684
DB02579,SMP0000605,P20815
DB02579,SMP0000605,P11509
DB02579,SMP0000605,P00352
DB02579,SMP0000605,P30838
DB02579,SMP0000447,P11712
DB02579,SMP0000447,P20813
DB02579,SMP0000447,P33261
DB02579,SMP0000447,P08684
DB02579,SMP0000447,P10632
DB02579,SMP0000447,P11509
DB02579,SMP0000447,P00352
DB02579,SMP0000447,P30838
DB02579,SMP0000447,P09488
DB02579,SMP0000448,P10632
DB02579,SMP0000448,P11712
DB02579,SMP0000448,P20813
DB02579,SMP0000448,P08684
DB02579,SMP0000448,P20815
DB02579,SMP0000448,P11509
DB02579,SMP0000448,P00352
DB02579,SMP0000448,P30838
DB02579,SMP0000604,P11712
DB02579,SMP0000604,P20813
DB02579,SMP0000604,P33261
DB02579,SMP0000604,P08684
DB02579,SMP0000604,P10632
DB02579,SMP0000604,P11509
DB02579,SMP0000604,P00352
DB02579,SMP0000604,P30838
DB02579,SMP0000604,P09488
DB02655,SMP0000067,P80404
DB02655,SMP0000067,Q99259
DB02655,SMP0000067,P08243
DB02655,SMP0000067,O43776
DB02655,SMP0000067,P00966
DB02655,SMP0000067,P14868
DB02655,SMP0000067,P30566
DB02655,SMP0000067,Q99489
DB02655,SMP0000067,P45381
DB02655,SMP0000067,Q8N142
DB02655,SMP0000067,P27708
DB02655,SMP0000067,Q7L266
DB02655,SMP0000067,P04424
DB02655,SMP0000067,Q96RQ9
DB02655,SMP0000175,P80404
DB02655,SMP0000175,Q99259
DB02655,SMP0000175,P08243
DB02655,SMP0000175,O43776
DB02655,SMP0000175,P00966
DB02655,SMP0000175,P14868
DB02655,SMP0000175,P30566
DB02655,SMP0000175,Q99489
DB02655,SMP0000175,P45381
DB02655,SMP0000175,Q8N142
DB02655,SMP0000175,P27708
DB02655,SMP0000175,Q7L266
DB02655,SMP0000175,P04424
DB02655,SMP0000175,Q96RQ9
DB02655,SMP0000192,P80404
DB02655,SMP0000192,Q99259
DB02655,SMP0000192,P08243
DB02655,SMP0000192,O43776
DB02655,SMP0000192,P00966
DB02655,SMP0000192,P14868
DB02655,SMP0000192,P30566
DB02655,SMP0000192,Q99489
DB02655,SMP0000192,P45381
DB02655,SMP0000192,Q8N142
DB02655,SMP0000192,P27708
DB02655,SMP0000192,Q7L266
DB02655,SMP0000192,P04424
DB02655,SMP0000192,Q96RQ9
DB02659,SMP0000316,P17516
DB02659,SMP0000316,P51857
DB02659,SMP0000316,Q02318
DB02659,SMP0000316,Q9Y2P5
DB02659,SMP0000316,Q9UHK6
DB02659,SMP0000316,Q99424
DB02659,SMP0000316,P51659
DB02659,SMP0000316,P22307
DB02659,SMP0000316,Q14032
DB02659,SMP0000316,Q9H2F3
DB02659,SMP0000316,Q9UNU6
DB02659,SMP0000316,P22680
DB02659,SMP0000316,P38571
DB02659,SMP0000316,Q9Y6A2
DB02659,SMP0000316,Q9NYL5
DB02659,SMP0000316,O75881
DB02659,SMP0000316,O95992
DB02659,SMP0000314,P17516
DB02659,SMP0000314,P51857
DB02659,SMP0000314,Q02318
DB02659,SMP0000314,Q9Y2P5
DB02659,SMP0000314,Q9UHK6
DB02659,SMP0000314,Q99424
DB02659,SMP0000314,P51659
DB02659,SMP0000314,P22307
DB02659,SMP0000314,Q14032
DB02659,SMP0000314,Q9H2F3
DB02659,SMP0000314,Q9UNU6
DB02659,SMP0000314,P22680
DB02659,SMP0000314,P38571
DB02659,SMP0000314,Q9Y6A2
DB02659,SMP0000314,Q9NYL5
DB02659,SMP0000314,O75881
DB02659,SMP0000314,O95992
DB02659,SMP0000720,P17516
DB02659,SMP0000720,P51857
DB02659,SMP0000720,Q02318
DB02659,SMP0000720,Q9Y2P5
DB02659,SMP0000720,Q9UHK6
DB02659,SMP0000720,Q99424
DB02659,SMP0000720,P51659
DB02659,SMP0000720,P22307
DB02659,SMP0000720,Q14032
DB02659,SMP0000720,Q9H2F3
DB02659,SMP0000720,Q9UNU6
DB02659,SMP0000720,P22680
DB02659,SMP0000720,P38571
DB02659,SMP0000720,Q9Y6A2
DB02659,SMP0000720,Q9NYL5
DB02659,SMP0000720,O75881
DB02659,SMP0000720,O95992
DB02659,SMP0000035,P17516
DB02659,SMP0000035,P51857
DB02659,SMP0000035,Q02318
DB02659,SMP0000035,Q9Y2P5
DB02659,SMP0000035,Q9UHK6
DB02659,SMP0000035,Q99424
DB02659,SMP0000035,P51659
DB02659,SMP0000035,P22307
DB02659,SMP0000035,Q14032
DB02659,SMP0000035,Q9H2F3
DB02659,SMP0000035,Q9UNU6
DB02659,SMP0000035,P22680
DB02659,SMP0000035,P38571
DB02659,SMP0000035,Q9Y6A2
DB02659,SMP0000035,Q9NYL5
DB02659,SMP0000035,O75881
DB02659,SMP0000035,O95992
DB02659,SMP0000315,P17516
DB02659,SMP0000315,P51857
DB02659,SMP0000315,Q02318
DB02659,SMP0000315,Q9Y2P5
DB02659,SMP0000315,Q9UHK6
DB02659,SMP0000315,Q99424
DB02659,SMP0000315,P51659
DB02659,SMP0000315,P22307
DB02659,SMP0000315,Q14032
DB02659,SMP0000315,Q9H2F3
DB02659,SMP0000315,Q9UNU6
DB02659,SMP0000315,P22680
DB02659,SMP0000315,P38571
DB02659,SMP0000315,Q9Y6A2
DB02659,SMP0000315,Q9NYL5
DB02659,SMP0000315,O75881
DB02659,SMP0000315,O95992
DB02659,SMP0000317,P17516
DB02659,SMP0000317,P51857
DB02659,SMP0000317,Q02318
DB02659,SMP0000317,Q9Y2P5
DB02659,SMP0000317,Q9UHK6
DB02659,SMP0000317,Q99424
DB02659,SMP0000317,P51659
DB02659,SMP0000317,P22307
DB02659,SMP0000317,Q14032
DB02659,SMP0000317,Q9H2F3
DB02659,SMP0000317,Q9UNU6
DB02659,SMP0000317,P22680
DB02659,SMP0000317,P38571
DB02659,SMP0000317,Q9Y6A2
DB02659,SMP0000317,Q9NYL5
DB02659,SMP0000317,O75881
DB02659,SMP0000317,O95992
DB02659,SMP0000318,P17516
DB02659,SMP0000318,P51857
DB02659,SMP0000318,Q02318
DB02659,SMP0000318,Q9Y2P5
DB02659,SMP0000318,Q9UHK6
DB02659,SMP0000318,Q99424
DB02659,SMP0000318,P51659
DB02659,SMP0000318,P22307
DB02659,SMP0000318,Q14032
DB02659,SMP0000318,Q9H2F3
DB02659,SMP0000318,Q9UNU6
DB02659,SMP0000318,P22680
DB02659,SMP0000318,P38571
DB02659,SMP0000318,Q9Y6A2
DB02659,SMP0000318,Q9NYL5
DB02659,SMP0000318,O75881
DB02659,SMP0000318,O95992
DB02688,SMP0000716,Q92911
DB02688,SMP0000716,F5H104
DB02688,SMP0000716,P01266
DB02688,SMP0000716,P07202
DB02688,SMP0000716,P04839
DB02688,SMP0000716,Q9HBY0
DB02688,SMP0000716,P13498
DB02688,SMP0000716,Q9NRD9
DB02688,SMP0000716,Q9NRD8
DB02688,SMP0000716,Q9NPH5
DB02699,SMP0000074,P07327
DB02699,SMP0000074,Q96NR8
DB02699,SMP0000074,Q9BTZ2
DB02699,SMP0000074,O75452
DB02699,SMP0000074,Q9NYR8
DB02699,SMP0000074,O75911
DB02699,SMP0000074,Q9BPW9
DB02699,SMP0000074,Q8TC12
DB02699,SMP0000074,O95237
DB02699,SMP0000074,Q58HT5
DB02699,SMP0000074,O75907
DB02699,SMP0000074,Q16518
DB02699,SMP0000074,P41247
DB02699,SMP0000074,Q9HAY6
DB02699,SMP0000074,P00352
DB02699,SMP0000074,O94788
DB02699,SMP0000074,O43174
DB02699,SMP0000074,Q6NUM9
DB02699,SMP0000074,Q9UBS4
DB02699,SMP0000074,Q96GW1
DB02699,SMP0000074,P11021
DB02699,SMP0000074,Q6IN67
DB02699,SMP0000074,Q13087
DB02699,SMP0000074,P13667
DB02699,SMP0000074,Q15084
DB02699,SMP0000074,P23284
DB02699,SMP0000074,Q9HCN8
DB02699,SMP0000074,P22309
DB02699,SMP0000074,P30040
DB02699,SMP0000074,P11509
DB02699,SMP0000074,P20853
DB02699,SMP0000074,Q16696
DB02699,SMP0000074,P20813
DB02699,SMP0000074,P24462
DB02699,SMP0000074,P08684
DB02699,SMP0000074,P20815
DB02699,SMP0000074,Q9HB55
DB02699,SMP0000336,P07327
DB02699,SMP0000336,Q96NR8
DB02699,SMP0000336,Q9BTZ2
DB02699,SMP0000336,O75452
DB02699,SMP0000336,Q9NYR8
DB02699,SMP0000336,O75911
DB02699,SMP0000336,Q9BPW9
DB02699,SMP0000336,Q8TC12
DB02699,SMP0000336,O95237
DB02699,SMP0000336,Q58HT5
DB02699,SMP0000336,O75907
DB02699,SMP0000336,Q16518
DB02699,SMP0000336,P41247
DB02699,SMP0000336,Q9HAY6
DB02699,SMP0000336,P00352
DB02699,SMP0000336,O94788
DB02699,SMP0000336,O43174
DB02699,SMP0000336,Q6NUM9
DB02699,SMP0000336,Q9UBS4
DB02699,SMP0000336,Q96GW1
DB02699,SMP0000336,P11021
DB02699,SMP0000336,Q6IN67
DB02699,SMP0000336,Q13087
DB02699,SMP0000336,P13667
DB02699,SMP0000336,Q15084
DB02699,SMP0000336,P23284
DB02699,SMP0000336,Q9HCN8
DB02699,SMP0000336,P22309
DB02699,SMP0000336,P30040
DB02699,SMP0000336,P11509
DB02699,SMP0000336,P20853
DB02699,SMP0000336,Q16696
DB02699,SMP0000336,P20813
DB02699,SMP0000336,P24462
DB02699,SMP0000336,P08684
DB02699,SMP0000336,P20815
DB02699,SMP0000336,Q9HB55
DB02701,SMP0000048,P40261
DB02701,SMP0000048,Q06278
DB02701,SMP0000048,P00491
DB02701,SMP0000048,P49902
DB02701,SMP0000048,P43490
DB02701,SMP0000048,Q10588
DB02701,SMP0000048,Q9BQG2
DB02701,SMP0000048,P22413
DB02701,SMP0000048,Q9BZQ4
DB02701,SMP0000048,Q13423
DB02701,SMP0000048,O95544
DB02701,SMP0000048,Q6IA69
DB02701,SMP0000048,Q9NWW6
DB02701,SMP0000048,Q15274
DB02745,SMP0000046,P27708
DB02745,SMP0000046,Q02127
DB02745,SMP0000046,A8K5J1 
DB02745,SMP0000046,Q8WVQ1
DB02745,SMP0000046,Q5EBM0
